Squadra,Mgf,Sgf,Mgs,Sgs
Napoli,2.2758620689655173,1.411598681438327,0.7241379310344828,0.9218208581830207
Juventus,1.6206896551724137,1.2653004471961893,0.8275862068965517,1.2267542982905684
Milan,1.6551724137931034,1.1733913629477566,1.2413793103448276,1.2437033527158519
Atalanta,1.6206896551724137,1.5448946589943156,1.1724137931034482,0.9661767627850572
Fiorentina,1.1724137931034482,0.9661767627850572,1.103448275862069,1.046928418422431
Inter,1.6551724137931034,1.395806527448903,1.1379310344827587,1.025536024687107
Lazio,1.5862068965517242,1.2397361867784138,0.6896551724137931,0.967450562629949
Torino,1.0344827586206897,0.7784030640030017,1.206896551724138,1.1141720290623114
Roma,1.3448275862068966,0.9364012444675595,0.896551724137931,1.080503440405936
Spezia,0.8620689655172413,0.875219887923457,1.5517241379310345,0.948163898450644
Cremonese,0.896551724137931,0.9001915504970078,1.8620689655172413,1.0929690209645366
Bologna,1.3103448275862069,0.9298021400838102,1.2413793103448276,1.2437033527158519
Lecce,0.8620689655172413,0.7894002212817056,1.206896551724138,0.6198680933892068
Monza,1.1724137931034482,0.9661767627850572,1.4137931034482758,1.1500696059465998
Empoli,0.8620689655172413,0.6930335969507273,1.2413793103448276,1.0574623402207861
Salernitana,1.1379310344827587,1.0929690209645366,1.6896551724137931,1.6279577099601568
Udinese,1.3448275862068966,1.078221487614989,1.2413793103448276,1.0907131485472215
Sampdoria,0.6206896551724138,0.8624629641509366,1.7241379310344827,1.098588436005103
Verona,0.8275862068965517,0.7105815283093028,1.4827586206896552,1.0895834608815431
Sassuolo,1.2758620689655173,1.3860671939014546,1.4827586206896552,1.1532776166577343
