Squadra,Mgf,Sgf,Mgs,Sgs
Napoli,2.3703703703703702,1.3908533116302864,0.5925925925925926,0.693888666488711
Juventus,1.6666666666666667,1.3008872711759816,0.8148148148148148,1.241495284449579
Milan,1.6296296296296295,1.0794638322992416,1.3333333333333333,1.2403473458920846
Atalanta,1.6296296296296295,1.547905486782509,1.1481481481481481,0.988538303359044
Fiorentina,1.1851851851851851,1.001423488265081,1.1481481481481481,1.0635102872347455
Inter,1.7407407407407407,1.4030897935132194,1.1481481481481481,1.0635102872347455
Lazio,1.5555555555555556,1.281025230440697,0.7037037037037037,0.992851945536184
Torino,1.0740740740740742,0.7808243142260682,1.2222222222222223,1.1547005383792515
Roma,1.2962962962962963,0.9120903638942974,0.9629629629629629,1.0912759462588695
Spezia,0.8518518518518519,0.9073928715621605,1.5925925925925926,0.9710921393049905
Cremonese,0.8148148148148148,0.8337605742398083,1.8148148148148149,1.1106836784693623
Bologna,1.2222222222222223,0.8915558282417286,1.3333333333333333,1.2403473458920846
Lecce,0.8888888888888888,0.8006407690254357,1.1851851851851851,0.622466374565235
Monza,1.1851851851851851,0.9622504486493761,1.3703703703703705,1.181529261597611
Empoli,0.8888888888888888,0.6979824404521128,1.3333333333333333,1.0377490433255416
Salernitana,1.1481481481481481,1.133534421577168,1.7407407407407407,1.6777409856157224
Udinese,1.3703703703703705,1.0794638322992416,1.1481481481481481,1.0635102872347455
Sampdoria,0.5925925925925926,0.8439494725697222,1.6296296296296295,1.0794638322992416
Verona,0.8148148148148148,0.6814598039411162,1.5185185185185186,1.1221672153735642
Sassuolo,1.2962962962962963,1.4362026537637587,1.4814814814814814,1.1887411043223048
