Squadra,Mgf,Sgf,Mgs,Sgs
Napoli,2.2857142857142856,1.4364860122855578,0.7142857142857143,0.9371802805793975
Juventus,1.6428571428571428,1.2827714704898319,0.7857142857142857,1.2279806626883454
Milan,1.7142857142857142,1.1501092655705905,1.2857142857142858,1.2429696476477392
Atalanta,1.6785714285714286,1.540888907202146,1.1428571428571428,0.9704632614370015
Fiorentina,1.1785714285714286,0.9833266074561477,1.1071428571428572,1.0659471779799345
Inter,1.6785714285714286,1.4156158567804522,1.1428571428571428,1.0440053112638317
Lazio,1.5714285714285714,1.259881576697424,0.6785714285714286,0.9833266074561475
Torino,1.0714285714285714,0.7663560447348134,1.2142857142857142,1.1338934190276817
Roma,1.3571428571428572,0.9511897312113419,0.9285714285714286,1.08622934037623
Spezia,0.8571428571428571,0.8908708063747479,1.5714285714285714,0.959497222838566
Cremonese,0.8214285714285714,0.8189230248533256,1.8571428571428572,1.1126972805283737
Bologna,1.2857142857142858,0.9371802805793976,1.2857142857142858,1.2429696476477392
Lecce,0.8571428571428571,0.803431792688493,1.1785714285714286,0.6118321864193026
Monza,1.1428571428571428,0.9704632614370015,1.3928571428571428,1.1655323283657164
Empoli,0.8928571428571429,0.6852566815265062,1.2857142857142858,1.0490610566259242
Salernitana,1.1428571428571428,1.1126972805283737,1.7142857142857142,1.6523191974188067
Udinese,1.3214285714285714,1.090483121902141,1.2142857142857142,1.1007452982594164
Sampdoria,0.5714285714285714,0.835710894037345,1.6785714285714286,1.0904831219021407
Verona,0.7857142857142857,0.686221153054517,1.5,1.1055415967851334
Sassuolo,1.2857142857142858,1.410467294699877,1.4642857142857142,1.1700630833624395
