Squadra,Mgf,Sgf,Mgs,Sgs
Napoli,2.2,1.4479474176011817,0.7,0.915385729888094
Juventus,1.5666666666666667,1.2780193008453875,0.8333333333333334,1.2058287558794356
Milan,1.6333333333333333,1.1591713250937241,1.2333333333333334,1.2228664272317622
Atalanta,1.6,1.5222487902147745,1.1666666666666667,0.9498941259817921
Fiorentina,1.1666666666666667,0.9498941259817921,1.1,1.028892943728925
Inter,1.6,1.4044264997156128,1.1333333333333333,1.0080138659874616
Lazio,1.6333333333333333,1.2452207485597397,0.6666666666666666,0.9589266029707681
Torino,1.0333333333333334,0.7648904962570576,1.2,1.0954451150103321
Roma,1.4,0.9684683962230046,0.8666666666666667,1.0742546199601597
Spezia,0.8333333333333334,0.8742813140471171,1.6,0.9684683962230046
Cremonese,0.9,0.8847364696279086,1.8,1.126483695950092
Bologna,1.3,0.915385729888094,1.2333333333333334,1.2228664272317622
Lecce,0.8666666666666667,0.7760791522613609,1.2,0.6102571532587293
Monza,1.1666666666666667,0.9498941259817921,1.3666666666666667,1.1591713250937243
Empoli,0.8333333333333334,0.6989318615762461,1.2333333333333334,1.0400044208570938
Salernitana,1.1333333333333333,1.0742546199601597,1.6666666666666667,1.6045911141715077
Udinese,1.3,1.0875470659652644,1.3,1.118804780974337
Sampdoria,0.6333333333333333,0.8502873077655143,1.7,1.0875470659652644
Verona,0.8,0.7143842296595068,1.4333333333333333,1.1043279539543756
Sassuolo,1.2666666666666666,1.3628907749221197,1.4333333333333333,1.165105688067746
