Squadra,Mgf,Sgf,Mgs,Sgs
Napoli,2.027027027027027,1.4040909769211791,0.7567567567567568,0.8945950482203109
Juventus,1.4864864864864864,1.21613279660528,0.8918918918918919,1.21983113093083
Milan,1.6486486486486487,1.2296389762902005,1.135135135135135,1.1585949863271212
Atalanta,1.6486486486486487,1.476034782340402,1.2432432432432432,0.9251247785330668
Fiorentina,1.3513513513513513,1.13568912550477,1.135135135135135,1.0583572743266425
Inter,1.8918918918918919,1.5417123197525784,1.135135135135135,1.0317773813011044
Lazio,1.5675675675675675,1.2142794054394872,0.8108108108108109,1.023008575988758
Torino,1.135135135135135,0.855120594554494,1.0810810810810811,1.0640169792499237
Roma,1.2972972972972974,0.9388191419977446,1.0,1.0801234497346435
Spezia,0.8108108108108109,0.8767945989619056,1.6216216216216217,1.0633111635972936
Cremonese,0.918918918918919,0.8621155625803557,1.864864864864865,1.2284172780488758
Bologna,1.3513513513513513,1.0597750342044876,1.2702702702702702,1.1702005680093346
Lecce,0.8378378378378378,0.7642539395280107,1.162162162162162,0.6877303054053769
Monza,1.2432432432432432,0.9546786953794514,1.2702702702702702,1.0966780305553234
Empoli,1.0,0.9128709291752769,1.2702702702702702,0.990192143212862
Salernitana,1.2972972972972974,1.1021409686218524,1.6216216216216217,1.5156837721956704
Udinese,1.2702702702702702,1.0966780305553234,1.2702702702702702,1.0966780305553234
Sampdoria,0.6486486486486487,0.8238195668219338,1.864864864864865,1.2508255532105845
Verona,0.8108108108108109,0.7007074931745706,1.5135135135135136,1.3043010393314884
Sassuolo,1.2432432432432432,1.2781367820517622,1.5675675675675675,1.167631518657904
