Squadra,Mgf,Sgf,Mgs,Sgs
Napoli,2.4,2.073644135332772,0.8,0.8366600265340756
Juventus,1.4,1.140175425099138,0.4,0.5477225575051662
Milan,2.0,1.5811388300841898,1.0,1.0
Atalanta,1.8,0.8366600265340756,0.4,0.5477225575051662
Fiorentina,0.8,1.30384048104053,0.8,0.8366600265340756
Inter,2.2,0.8366600265340756,1.6,1.3416407864998738
Lazio,1.4,1.140175425099138,1.0,0.7071067811865476
Torino,1.2,0.8366600265340756,1.0,1.224744871391589
Roma,1.2,1.0954451150103324,1.0,1.7320508075688772
Spezia,1.0,1.0,1.8,1.0954451150103321
Cremonese,0.8,0.8366600265340756,1.8,1.3038404810405297
Bologna,1.0,0.7071067811865476,1.6,0.5477225575051661
Lecce,0.6,0.5477225575051662,1.2,0.44721359549995804
Monza,0.4,0.5477225575051662,2.6,0.8944271909999159
Empoli,0.8,0.8366600265340756,1.0,0.7071067811865476
Salernitana,1.4,1.6733200530681511,0.8,0.8366600265340756
Udinese,1.8,1.4832396974191326,1.0,1.7320508075688772
Sampdoria,0.4,0.5477225575051662,1.8,1.4832396974191326
Verona,1.2,0.8366600265340756,1.8,1.7888543819998322
Sassuolo,0.6,0.8944271909999157,1.0,1.4142135623730951
