Squadra,Mgf,Sgf,Mgs,Sgs
Inter,2.4615384615384617,1.3301243435223522,1.2307692307692308,0.9268086959962984
Atalanta,2.076923076923077,1.7059473644448737,1.4615384615384615,1.126601424298216
Genoa,0.9230769230769231,1.1151635501529558,2.0,1.4719601443879744
Juventus,2.076923076923077,1.1151635501529555,0.8461538461538461,0.554700196225229
Verona,1.3076923076923077,1.031553471276484,0.9230769230769231,0.75955452531275
Milan,2.230769230769231,0.4385290096535146,1.0769230769230769,0.9540735874430286
Napoli,2.076923076923077,1.8912755158683456,1.0,1.0
Spezia,1.3846153846153846,0.869718492622904,2.076923076923077,1.4411533842457842
Fiorentina,1.0,1.0801234497346435,1.6153846153846154,1.1208970766356101
Cagliari,1.4615384615384615,1.1982893790305562,1.8461538461538463,1.344504484072964
Sassuolo,1.7692307692307692,1.5358952955766088,1.1538461538461537,1.214231845389905
Torino,1.6153846153846154,0.9607689228305227,2.3846153846153846,1.325296290046213
Bologna,1.4615384615384615,1.2659242088545832,1.9230769230769231,1.3821202589704016
Parma,0.9230769230769231,0.9540735874430286,1.7692307692307692,1.4806443503784736
Udinese,1.1538461538461537,1.214231845389905,1.2307692307692308,0.9268086959962984
Benevento,1.1538461538461537,0.898717034272917,1.7692307692307692,1.7867030229749128
Crotone,0.8461538461538461,1.1435437497937313,2.1538461538461537,1.5191090506254998
Lazio,1.5384615384615385,0.9674179220468453,1.5384615384615385,1.3301243435223526
Roma,2.1538461538461537,1.7246329970051526,1.6153846153846154,1.5021352323976216
Sampdoria,1.6153846153846154,1.0439078454267836,1.6153846153846154,0.869718492622904
