Squadra,Mgf,Sgf,Mgs,Sgs
Inter,2.4285714285714284,1.2838814775327387,1.2142857142857142,0.892582375303981
Atalanta,2.0714285714285716,1.6391501416322993,1.5,1.0919284281983377
Genoa,1.0,1.1094003924504583,1.9285714285714286,1.4392458342578487
Juventus,1.9285714285714286,1.2066664642907565,1.0,0.7844645405527362
Verona,1.2857142857142858,0.9944903161976937,1.0,0.7844645405527362
Milan,2.2857142857142856,0.4688072309384955,1.1428571428571428,0.9492622930986468
Napoli,2.0,1.8397324220155997,1.0,0.9607689228305228
Spezia,1.3571428571428572,0.8418973861410953,2.0714285714285716,1.3847680013570567
Fiorentina,1.1428571428571428,1.167320591199077,1.5,1.1602387022306428
Cagliari,1.5,1.1602387022306428,1.9285714285714286,1.328057326976612
Sassuolo,1.8571428571428572,1.5118578920369088,1.2142857142857142,1.188313053066368
Torino,1.5714285714285714,0.9376144618769909,2.2857142857142856,1.3259870882635918
Bologna,1.5,1.224744871391589,1.9285714285714286,1.3280573269766118
Parma,0.9285714285714286,0.9168747682531898,1.7857142857142858,1.4238934396479703
Udinese,1.0714285714285714,1.2066664642907567,1.2857142857142858,0.9138735334633754
Benevento,1.2142857142857142,0.892582375303981,1.6428571428571428,1.7805419597217218
Crotone,0.9285714285714286,1.1411388181101378,2.0714285714285716,1.491735474296541
Lazio,1.5714285714285714,0.937614461876991,1.6428571428571428,1.3363062095621219
Roma,2.2142857142857144,1.672334684416758,1.6428571428571428,1.446860944737466
Sampdoria,1.6428571428571428,1.0082080720186268,1.7142857142857142,0.9138735334633754
