Squadra,Mgf,Sgf,Mgs,Sgs
Inter,2.4074074074074074,1.3660515605557741,0.9629629629629629,0.8979241650984823
Atalanta,2.3333333333333335,1.6641005886756874,1.2592592592592593,1.0951850069418405
Genoa,1.037037037037037,1.018350154434631,1.4444444444444444,1.310705427603288
Juventus,2.074074074074074,1.2065821380413584,0.8518518518518519,0.7181013268818792
Verona,1.3333333333333333,1.0,1.1851851851851851,0.8786806997310068
Milan,1.8518518518518519,0.988538303359044,1.1481481481481481,1.0635102872347455
Napoli,2.111111111111111,1.6486202467362574,1.1481481481481481,1.166971877049041
Spezia,1.2592592592592593,0.9443187447773616,1.8518518518518519,1.321528942717013
Fiorentina,1.2222222222222223,1.2194996872404222,1.5555555555555556,1.3681355458414461
Cagliari,1.1111111111111112,1.0500305245868342,1.7037037037037037,1.234591642696695
Sassuolo,1.6666666666666667,1.2403473458920846,1.6296296296296295,1.24493274913047
Torino,1.4444444444444444,1.0500305245868344,1.8148148148148149,1.387777332977422
Bologna,1.3333333333333333,1.1435437497937313,1.5555555555555556,1.219499687240422
Parma,0.9259259259259259,0.9577989963342608,1.9259259259259258,1.1742731279039722
Udinese,1.1111111111111112,0.9740215340114143,1.2962962962962963,1.1029615662044696
Benevento,1.0,0.8320502943378437,1.9259259259259258,1.6154524473616083
Crotone,1.1111111111111112,1.2506408613597129,2.4814814814814814,1.4772732253500644
Lazio,1.5555555555555556,0.9740215340114144,1.3703703703703705,1.24493274913047
Roma,1.8888888888888888,1.5525000516123697,1.4814814814814814,1.2821367492879392
Sampdoria,1.3703703703703705,0.966681402775979,1.5555555555555556,0.8473185457363235
