Squadra,Mgf,Sgf,Mgs,Sgs
Inter,2.5,1.4142135623730951,1.0,0.9325048082403138
Atalanta,2.2916666666666665,1.6010639578422372,1.2916666666666667,1.1601786469133204
Genoa,1.0833333333333333,1.0598058340078627,1.5,1.3831281496162493
Juventus,1.9583333333333333,1.2328534123049197,0.875,0.7408866603457379
Verona,1.2916666666666667,0.954584665735822,1.125,0.7974142996067924
Milan,1.9583333333333333,0.954584665735822,1.2083333333333333,1.1025333147551266
Napoli,2.0833333333333335,1.7173454405910422,1.125,1.1539158284426272
Spezia,1.3333333333333333,0.9630868246861537,1.7916666666666667,1.3506573815438319
Fiorentina,1.0416666666666667,1.0826363421183323,1.5,1.4142135623730951
Cagliari,1.0833333333333333,1.1000658741803746,1.7083333333333333,1.2328534123049197
Sassuolo,1.625,1.2091139407595672,1.5416666666666667,1.2846642825425558
Torino,1.5,1.06321906614239,1.7916666666666667,1.3506573815438319
Bologna,1.3333333333333333,1.1293194051465598,1.5416666666666667,1.2503622663458174
Parma,0.7916666666666666,0.883627241233132,1.9583333333333333,1.1601786469133204
Udinese,1.0833333333333333,1.0179547554081032,1.375,1.1349200316590018
Benevento,1.0416666666666667,0.8586727202955211,1.8333333333333333,1.632993161855452
Crotone,0.9583333333333334,1.1601786469133204,2.375,1.4688800821211287
Lazio,1.5833333333333333,0.928611242975073,1.3333333333333333,1.2394482175782782
Roma,2.0,1.5879984667608413,1.5416666666666667,1.3180739131701644
Sampdoria,1.375,1.0134958870382644,1.5,0.8340576562282991
